transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00607,SLB01,Fairlands,Salem,04-05-2024,3853.58,FAILURE,DEPOSIT,2681,Exceeded Limit,IDBI BANK,627024
TXN00261,SLB01,Fairlands,Salem,06-05-2024,2240.97,SUCCESS,WITHDRAWAL,5155,"",IDBI BANK,601065
TXN00601,MDB05,Tallakulam,Madurai,06-05-2024,3042.56,FAILURE,TRANSFER,6542,Technical Error,IDBI BANK,634283
TXN00279,MDB02,K.K. Nagar,Madurai,04-05-2024,2829.85,SUCCESS,TRANSFER,2929,"",IDBI BANK,617156
TXN00473,MDB02,K.K. Nagar,Madurai,01-05-2024,1600.16,FAILURE,WITHDRAWAL,2900,Exceeded Limit,IDBI BANK,603607
TXN00163,MDB04,Simmakkal,Madurai,05-05-2024,3574.11,SUCCESS,WITHDRAWAL,3344,"",IDBI BANK,615217
TXN00488,MDB04,Simmakkal,Madurai,07-05-2024,3821.37,FAILURE,WITHDRAWAL,2703,Network Error,IDBI BANK,634722
TXN00351,MDB04,Simmakkal,Madurai,07-05-2024,750.36,SUCCESS,DEPOSIT,9409,"",IDBI BANK,627226
TXN00081,CHB05,Tambaram,Chennai,04-05-2024,725.98,SUCCESS,DEPOSIT,2988,"",IDBI BANK,629915
TXN00626,MDB05,Tallakulam,Madurai,07-05-2024,1509.38,FAILURE,TRANSFER,7371,Network Error,IDBI BANK,633484
TXN00535,CHB03,Adyar,Chennai,04-05-2024,2162.31,FAILURE,WITHDRAWAL,1731,Invalid Account,IDBI BANK,628819
TXN00482,CHB04,Guindy,Chennai,06-05-2024,1939.71,FAILURE,DEPOSIT,7108,Insufficient Balance,IDBI BANK,632902
TXN00471,MDB05,Tallakulam,Madurai,02-05-2024,1748.6,FAILURE,WITHDRAWAL,2294,Technical Error,IDBI BANK,613317
TXN00383,CHB03,Adyar,Chennai,02-05-2024,1129.81,SUCCESS,TRANSFER,9000,"",IDBI BANK,612062
TXN00349,MDB02,K.K. Nagar,Madurai,05-05-2024,2914.97,SUCCESS,DEPOSIT,6375,"",IDBI BANK,634102
TXN00192,SLB05,Ammapet,Salem,02-05-2024,4754.37,SUCCESS,DEPOSIT,9543,"",IDBI BANK,619768
TXN00131,CHB05,Tambaram,Chennai,02-05-2024,3414.36,SUCCESS,WITHDRAWAL,3330,"",IDBI BANK,604680
TXN00144,CHB05,Tambaram,Chennai,07-05-2024,1576.84,SUCCESS,DEPOSIT,6091,"",IDBI BANK,636100
TXN00154,SLB01,Fairlands,Salem,02-05-2024,2760.31,SUCCESS,TRANSFER,6439,"",IDBI BANK,606578
TXN00391,MDB02,K.K. Nagar,Madurai,03-05-2024,3578.19,FAILURE,DEPOSIT,1519,Insufficient Balance,IDBI BANK,626561
TXN00236,SLB01,Fairlands,Salem,05-05-2024,3552.71,SUCCESS,WITHDRAWAL,5128,"",IDBI BANK,609855
TXN00090,CHB03,Adyar,Chennai,03-05-2024,3890.64,SUCCESS,WITHDRAWAL,9818,"",IDBI BANK,635792
TXN00424,CHB04,Guindy,Chennai,06-05-2024,3635.43,FAILURE,WITHDRAWAL,2100,Invalid Account,IDBI BANK,602929
TXN00093,CHB05,Tambaram,Chennai,05-05-2024,621.35,SUCCESS,WITHDRAWAL,1444,"",IDBI BANK,605502
TXN00217,SLB01,Fairlands,Salem,04-05-2024,584.34,SUCCESS,DEPOSIT,6129,"",IDBI BANK,628134
TXN00682,CHB05,Tambaram,Chennai,07-05-2024,4592.03,FAILURE,TRANSFER,7877,Network Error,IDBI BANK,606312
TXN00540,MDB05,Tallakulam,Madurai,02-05-2024,1041.27,FAILURE,WITHDRAWAL,3832,Network Error,IDBI BANK,613887
TXN00431,MDB04,Simmakkal,Madurai,05-05-2024,1014.04,FAILURE,WITHDRAWAL,8501,Technical Error,IDBI BANK,611307
TXN00254,SLB05,Ammapet,Salem,01-05-2024,4576.36,SUCCESS,DEPOSIT,5193,"",IDBI BANK,614134
TXN00181,SLB05,Ammapet,Salem,06-05-2024,3769.7,SUCCESS,WITHDRAWAL,2622,"",IDBI BANK,632070
TXN00114,MDB05,Tallakulam,Madurai,03-05-2024,2629.67,SUCCESS,TRANSFER,6632,"",IDBI BANK,627886
TXN00610,MDB05,Tallakulam,Madurai,05-05-2024,2629.1,FAILURE,TRANSFER,6952,Exceeded Limit,IDBI BANK,607473
TXN00419,CHB05,Tambaram,Chennai,01-05-2024,3034.49,FAILURE,TRANSFER,7547,Invalid Account,IDBI BANK,628211
TXN00238,CHB05,Tambaram,Chennai,06-05-2024,4721.01,SUCCESS,WITHDRAWAL,7171,"",IDBI BANK,621528
TXN00069,MDB05,Tallakulam,Madurai,06-05-2024,3737.43,SUCCESS,TRANSFER,4228,"",IDBI BANK,623870
TXN00064,MDB02,K.K. Nagar,Madurai,04-05-2024,1977.18,SUCCESS,DEPOSIT,5573,"",IDBI BANK,623013
TXN00428,SLB05,Ammapet,Salem,04-05-2024,2249.76,FAILURE,TRANSFER,4519,Network Error,IDBI BANK,618242
TXN00652,CHB05,Tambaram,Chennai,05-05-2024,2273.37,FAILURE,TRANSFER,2394,Invalid Account,IDBI BANK,613767
TXN00232,SLB01,Fairlands,Salem,07-05-2024,4546.07,SUCCESS,WITHDRAWAL,2381,"",IDBI BANK,633067
TXN00312,CHB03,Adyar,Chennai,05-05-2024,1933.39,SUCCESS,WITHDRAWAL,5902,"",IDBI BANK,622045
TXN00265,CHB03,Adyar,Chennai,02-05-2024,697.13,SUCCESS,DEPOSIT,1686,"",IDBI BANK,620683
TXN00245,MDB04,Simmakkal,Madurai,02-05-2024,2903.05,SUCCESS,WITHDRAWAL,8684,"",IDBI BANK,612716
TXN00624,CHB03,Adyar,Chennai,07-05-2024,4034.89,FAILURE,WITHDRAWAL,5105,Network Error,IDBI BANK,604066
TXN00091,MDB02,K.K. Nagar,Madurai,04-05-2024,1487.4,SUCCESS,WITHDRAWAL,8956,"",IDBI BANK,601903
TXN00036,MDB04,Simmakkal,Madurai,02-05-2024,2398.47,SUCCESS,WITHDRAWAL,8579,"",IDBI BANK,616372
TXN00305,SLB05,Ammapet,Salem,07-05-2024,3444.17,SUCCESS,WITHDRAWAL,5681,"",IDBI BANK,635173
TXN00145,CHB05,Tambaram,Chennai,04-05-2024,919.44,SUCCESS,DEPOSIT,8560,"",IDBI BANK,607699
TXN00008,SLB05,Ammapet,Salem,07-05-2024,2127.36,SUCCESS,DEPOSIT,2139,"",IDBI BANK,603004
TXN00580,CHB03,Adyar,Chennai,03-05-2024,2551.67,FAILURE,TRANSFER,9587,Invalid Account,IDBI BANK,628421
TXN00040,SLB01,Fairlands,Salem,04-05-2024,1693.41,SUCCESS,WITHDRAWAL,5673,"",IDBI BANK,627723
TXN00338,MDB02,K.K. Nagar,Madurai,01-05-2024,3814.78,SUCCESS,WITHDRAWAL,4164,"",IDBI BANK,611502
TXN00516,MDB02,K.K. Nagar,Madurai,07-05-2024,999.14,FAILURE,TRANSFER,6978,Insufficient Balance,IDBI BANK,624484
TXN00244,CHB04,Guindy,Chennai,03-05-2024,3543.63,SUCCESS,DEPOSIT,8277,"",IDBI BANK,618674
TXN00519,MDB05,Tallakulam,Madurai,07-05-2024,2105.71,FAILURE,TRANSFER,3872,Exceeded Limit,IDBI BANK,620108
TXN00022,CHB05,Tambaram,Chennai,01-05-2024,4417.33,SUCCESS,WITHDRAWAL,9317,"",IDBI BANK,613036
TXN00017,CHB05,Tambaram,Chennai,04-05-2024,909.09,SUCCESS,DEPOSIT,2796,"",IDBI BANK,610017
TXN00558,MDB02,K.K. Nagar,Madurai,03-05-2024,3432.14,FAILURE,TRANSFER,1328,Insufficient Balance,IDBI BANK,631071
TXN00458,MDB04,Simmakkal,Madurai,01-05-2024,536.28,FAILURE,WITHDRAWAL,2975,Exceeded Limit,IDBI BANK,608663
TXN00688,CHB05,Tambaram,Chennai,01-05-2024,2187.63,FAILURE,DEPOSIT,6175,Exceeded Limit,IDBI BANK,623742
TXN00221,CHB04,Guindy,Chennai,07-05-2024,1896.24,SUCCESS,WITHDRAWAL,4630,"",IDBI BANK,621828
TXN00171,SLB01,Fairlands,Salem,05-05-2024,2141.88,SUCCESS,DEPOSIT,2476,"",IDBI BANK,619341
TXN00537,CHB03,Adyar,Chennai,07-05-2024,2936.52,FAILURE,TRANSFER,4727,Technical Error,IDBI BANK,603997
TXN00600,CHB04,Guindy,Chennai,04-05-2024,706.88,FAILURE,WITHDRAWAL,6148,Insufficient Balance,IDBI BANK,634395
TXN00225,CHB04,Guindy,Chennai,04-05-2024,3895.01,SUCCESS,TRANSFER,8354,"",IDBI BANK,636995
TXN00567,MDB05,Tallakulam,Madurai,06-05-2024,4032.04,FAILURE,TRANSFER,6873,Technical Error,IDBI BANK,619674
TXN00204,MDB04,Simmakkal,Madurai,02-05-2024,4312.74,SUCCESS,WITHDRAWAL,7022,"",IDBI BANK,607530
TXN00506,MDB05,Tallakulam,Madurai,02-05-2024,3338.39,FAILURE,TRANSFER,1319,Exceeded Limit,IDBI BANK,623535
TXN00532,SLB01,Fairlands,Salem,04-05-2024,894.33,FAILURE,TRANSFER,8869,Network Error,IDBI BANK,606357
TXN00195,CHB03,Adyar,Chennai,05-05-2024,3348.85,SUCCESS,TRANSFER,6327,"",IDBI BANK,624963
TXN00655,MDB04,Simmakkal,Madurai,06-05-2024,2973.49,FAILURE,WITHDRAWAL,2103,Invalid Account,IDBI BANK,606436
TXN00289,SLB05,Ammapet,Salem,07-05-2024,749.36,SUCCESS,DEPOSIT,9488,"",IDBI BANK,610029
TXN00242,MDB05,Tallakulam,Madurai,01-05-2024,3478.68,SUCCESS,TRANSFER,3147,"",IDBI BANK,624689
TXN00005,CHB04,Guindy,Chennai,03-05-2024,1750.42,SUCCESS,DEPOSIT,6514,"",IDBI BANK,606699
TXN00251,CHB04,Guindy,Chennai,05-05-2024,2182.83,SUCCESS,WITHDRAWAL,2337,"",IDBI BANK,624571
TXN00515,MDB02,K.K. Nagar,Madurai,07-05-2024,4299.28,FAILURE,WITHDRAWAL,1975,Insufficient Balance,IDBI BANK,609681
TXN00109,SLB01,Fairlands,Salem,04-05-2024,4329.29,SUCCESS,DEPOSIT,8988,"",IDBI BANK,613902
TXN00447,CHB03,Adyar,Chennai,07-05-2024,1614.0,FAILURE,TRANSFER,7434,Exceeded Limit,IDBI BANK,609318
TXN00666,MDB02,K.K. Nagar,Madurai,04-05-2024,1216.5,FAILURE,TRANSFER,3395,Exceeded Limit,IDBI BANK,623515
TXN00310,CHB05,Tambaram,Chennai,05-05-2024,2306.24,SUCCESS,DEPOSIT,1742,"",IDBI BANK,602551
TXN00370,CHB05,Tambaram,Chennai,04-05-2024,4855.04,SUCCESS,TRANSFER,9683,"",IDBI BANK,608788
TXN00381,CHB03,Adyar,Chennai,02-05-2024,2209.28,SUCCESS,DEPOSIT,9180,"",IDBI BANK,636087
TXN00227,SLB01,Fairlands,Salem,04-05-2024,2489.94,SUCCESS,WITHDRAWAL,5500,"",IDBI BANK,603682
TXN00412,MDB02,K.K. Nagar,Madurai,04-05-2024,1913.82,FAILURE,WITHDRAWAL,6228,Invalid Account,IDBI BANK,632179
TXN00286,CHB03,Adyar,Chennai,04-05-2024,4998.18,SUCCESS,TRANSFER,8842,"",IDBI BANK,634452
TXN00395,CHB03,Adyar,Chennai,05-05-2024,3035.79,FAILURE,DEPOSIT,3938,Invalid Account,IDBI BANK,601027
TXN00300,CHB04,Guindy,Chennai,01-05-2024,1703.62,SUCCESS,DEPOSIT,3308,"",IDBI BANK,606345
TXN00631,CHB04,Guindy,Chennai,03-05-2024,3004.69,FAILURE,DEPOSIT,3636,Technical Error,IDBI BANK,616713
TXN00487,CHB04,Guindy,Chennai,01-05-2024,1548.49,FAILURE,WITHDRAWAL,1157,Invalid Account,IDBI BANK,600096
TXN00634,SLB01,Fairlands,Salem,07-05-2024,3684.57,FAILURE,TRANSFER,4603,Network Error,IDBI BANK,634119
TXN00119,CHB03,Adyar,Chennai,01-05-2024,3686.08,SUCCESS,DEPOSIT,5494,"",IDBI BANK,602983
TXN00350,SLB01,Fairlands,Salem,06-05-2024,1424.31,SUCCESS,TRANSFER,9008,"",IDBI BANK,605960
TXN00259,MDB04,Simmakkal,Madurai,02-05-2024,3489.67,SUCCESS,DEPOSIT,9576,"",IDBI BANK,623633
TXN00401,MDB04,Simmakkal,Madurai,04-05-2024,1335.82,FAILURE,TRANSFER,7227,Insufficient Balance,IDBI BANK,619358
TXN00613,SLB05,Ammapet,Salem,02-05-2024,1343.95,FAILURE,WITHDRAWAL,4532,Exceeded Limit,IDBI BANK,612490
TXN00440,CHB05,Tambaram,Chennai,01-05-2024,1705.5,FAILURE,TRANSFER,7010,Technical Error,IDBI BANK,602727
TXN00358,MDB04,Simmakkal,Madurai,05-05-2024,1073.06,SUCCESS,DEPOSIT,1056,"",IDBI BANK,601490
TXN00258,MDB02,K.K. Nagar,Madurai,03-05-2024,2431.58,SUCCESS,TRANSFER,6780,"",IDBI BANK,615766
TXN00331,CHB04,Guindy,Chennai,06-05-2024,4707.64,SUCCESS,WITHDRAWAL,8822,"",IDBI BANK,613072
TXN00665,MDB05,Tallakulam,Madurai,01-05-2024,2285.53,FAILURE,TRANSFER,1173,Network Error,IDBI BANK,610869
TXN00691,MDB05,Tallakulam,Madurai,04-05-2024,1304.24,FAILURE,TRANSFER,8925,Invalid Account,IDBI BANK,620097
TXN00492,CHB03,Adyar,Chennai,03-05-2024,4329.11,FAILURE,WITHDRAWAL,6345,Invalid Account,IDBI BANK,629672
TXN00426,MDB02,K.K. Nagar,Madurai,05-05-2024,1220.61,FAILURE,TRANSFER,7985,Exceeded Limit,IDBI BANK,615195
TXN00200,CHB04,Guindy,Chennai,01-05-2024,910.51,SUCCESS,DEPOSIT,2527,"",IDBI BANK,628304
TXN00277,MDB04,Simmakkal,Madurai,03-05-2024,2174.06,SUCCESS,DEPOSIT,3255,"",IDBI BANK,634699
TXN00264,MDB04,Simmakkal,Madurai,06-05-2024,1320.25,SUCCESS,DEPOSIT,2033,"",IDBI BANK,629995
TXN00073,MDB05,Tallakulam,Madurai,03-05-2024,2327.34,SUCCESS,DEPOSIT,5978,"",IDBI BANK,618804
TXN00608,CHB05,Tambaram,Chennai,05-05-2024,500.76,FAILURE,DEPOSIT,5990,Technical Error,IDBI BANK,636854
TXN00083,MDB05,Tallakulam,Madurai,04-05-2024,4237.56,SUCCESS,TRANSFER,8305,"",IDBI BANK,610431
TXN00066,CHB03,Adyar,Chennai,02-05-2024,3112.65,SUCCESS,WITHDRAWAL,1626,"",IDBI BANK,607105
TXN00462,SLB05,Ammapet,Salem,06-05-2024,2490.73,FAILURE,DEPOSIT,2420,Insufficient Balance,IDBI BANK,609176
TXN00645,CHB05,Tambaram,Chennai,07-05-2024,1524.41,FAILURE,WITHDRAWAL,7678,Exceeded Limit,IDBI BANK,629565
TXN00463,CHB05,Tambaram,Chennai,06-05-2024,2228.14,FAILURE,WITHDRAWAL,6152,Network Error,IDBI BANK,616239
TXN00048,SLB01,Fairlands,Salem,01-05-2024,2562.28,SUCCESS,TRANSFER,2638,"",IDBI BANK,604802
TXN00485,CHB03,Adyar,Chennai,02-05-2024,1812.18,FAILURE,WITHDRAWAL,4974,Exceeded Limit,IDBI BANK,624136
TXN00386,CHB05,Tambaram,Chennai,04-05-2024,2179.4,FAILURE,TRANSFER,8916,Exceeded Limit,IDBI BANK,601031
TXN00111,CHB05,Tambaram,Chennai,02-05-2024,885.26,SUCCESS,TRANSFER,7658,"",IDBI BANK,632020
TXN00115,MDB05,Tallakulam,Madurai,03-05-2024,2083.15,SUCCESS,WITHDRAWAL,5438,"",IDBI BANK,620095
TXN00059,MDB02,K.K. Nagar,Madurai,06-05-2024,962.57,SUCCESS,TRANSFER,7658,"",IDBI BANK,610129
TXN00032,MDB02,K.K. Nagar,Madurai,06-05-2024,4709.81,SUCCESS,TRANSFER,8744,"",IDBI BANK,615926
TXN00679,SLB05,Ammapet,Salem,04-05-2024,4402.86,FAILURE,DEPOSIT,4594,Exceeded Limit,IDBI BANK,609353
TXN00525,CHB04,Guindy,Chennai,04-05-2024,3796.63,FAILURE,DEPOSIT,7783,Exceeded Limit,IDBI BANK,624820
TXN00507,SLB05,Ammapet,Salem,07-05-2024,2681.06,FAILURE,TRANSFER,9231,Invalid Account,IDBI BANK,625453
TXN00400,SLB01,Fairlands,Salem,06-05-2024,1729.97,FAILURE,WITHDRAWAL,9038,Network Error,IDBI BANK,623319
TXN00476,CHB03,Adyar,Chennai,06-05-2024,4488.87,FAILURE,DEPOSIT,6488,Exceeded Limit,IDBI BANK,617825
TXN00352,SLB05,Ammapet,Salem,01-05-2024,3014.59,SUCCESS,TRANSFER,6049,"",IDBI BANK,601427
TXN00266,SLB05,Ammapet,Salem,04-05-2024,4951.05,SUCCESS,TRANSFER,8756,"",IDBI BANK,616602
TXN00623,SLB01,Fairlands,Salem,05-05-2024,979.12,FAILURE,WITHDRAWAL,3381,Insufficient Balance,IDBI BANK,603710
TXN00240,CHB03,Adyar,Chennai,03-05-2024,1311.18,SUCCESS,DEPOSIT,6598,"",IDBI BANK,631869
TXN00632,CHB03,Adyar,Chennai,04-05-2024,3693.6,FAILURE,DEPOSIT,1654,Network Error,IDBI BANK,621144
TXN00276,CHB03,Adyar,Chennai,03-05-2024,2222.84,SUCCESS,TRANSFER,1530,"",IDBI BANK,610056
TXN00043,CHB05,Tambaram,Chennai,04-05-2024,2762.83,SUCCESS,TRANSFER,3579,"",IDBI BANK,603728
TXN00517,MDB04,Simmakkal,Madurai,05-05-2024,954.64,FAILURE,WITHDRAWAL,6285,Network Error,IDBI BANK,610323
TXN00380,SLB05,Ammapet,Salem,05-05-2024,3106.14,SUCCESS,WITHDRAWAL,5836,"",IDBI BANK,609989
TXN00205,SLB05,Ammapet,Salem,02-05-2024,4132.5,SUCCESS,TRANSFER,1430,"",IDBI BANK,617528
TXN00612,SLB01,Fairlands,Salem,01-05-2024,4535.95,FAILURE,WITHDRAWAL,3301,Exceeded Limit,IDBI BANK,607010
TXN00156,MDB02,K.K. Nagar,Madurai,01-05-2024,2612.71,SUCCESS,WITHDRAWAL,6546,"",IDBI BANK,626050
TXN00435,MDB02,K.K. Nagar,Madurai,05-05-2024,1250.89,FAILURE,WITHDRAWAL,3298,Network Error,IDBI BANK,620617
TXN00475,SLB05,Ammapet,Salem,05-05-2024,4023.44,FAILURE,TRANSFER,5247,Network Error,IDBI BANK,624371
TXN00282,MDB03,Thirunagar,Madurai,06-05-2024,2063.41,SUCCESS,DEPOSIT,9882,"",IDBI BANK,619030
TXN00167,CHB02,Velachery,Chennai,04-05-2024,3073.65,SUCCESS,TRANSFER,5847,"",IDBI BANK,619349
TXN00450,MDB01,Anna Nagar,Madurai,07-05-2024,3983.61,FAILURE,TRANSFER,2526,Exceeded Limit,IDBI BANK,623477
TXN00377,MDB03,Thirunagar,Madurai,03-05-2024,1677.03,SUCCESS,TRANSFER,9147,"",IDBI BANK,630541
TXN00348,MDB03,Thirunagar,Madurai,01-05-2024,4627.6,SUCCESS,DEPOSIT,2011,"",IDBI BANK,635891
TXN00511,SLB02,Gugai,Salem,02-05-2024,1564.48,FAILURE,WITHDRAWAL,6878,Technical Error,IDBI BANK,601849
TXN00405,CHB01,T Nagar,Chennai,03-05-2024,2993.99,FAILURE,TRANSFER,6315,Exceeded Limit,IDBI BANK,600809
TXN00382,MDB03,Thirunagar,Madurai,03-05-2024,3935.12,SUCCESS,WITHDRAWAL,9037,"",IDBI BANK,630201
TXN00042,CHB01,T Nagar,Chennai,05-05-2024,3810.82,SUCCESS,DEPOSIT,6138,"",IDBI BANK,603747
TXN00210,CHB02,Velachery,Chennai,02-05-2024,3894.96,SUCCESS,DEPOSIT,2336,"",IDBI BANK,617833
TXN00166,MDB03,Thirunagar,Madurai,04-05-2024,4303.87,SUCCESS,DEPOSIT,7302,"",IDBI BANK,631668
TXN00565,MDB03,Thirunagar,Madurai,06-05-2024,1129.68,FAILURE,DEPOSIT,9148,Invalid Account,IDBI BANK,617002
TXN00539,SLB03,Seelanaickenpatti,Salem,01-05-2024,2276.62,FAILURE,TRANSFER,1568,Technical Error,IDBI BANK,633871
TXN00208,CHB01,T Nagar,Chennai,01-05-2024,3857.5,SUCCESS,DEPOSIT,7163,"",IDBI BANK,627515
TXN00385,SLB02,Gugai,Salem,07-05-2024,3338.16,SUCCESS,DEPOSIT,3474,"",IDBI BANK,600600
TXN00152,SLB02,Gugai,Salem,06-05-2024,1574.62,SUCCESS,WITHDRAWAL,4826,"",IDBI BANK,626921
TXN00362,CHB01,T Nagar,Chennai,05-05-2024,651.09,SUCCESS,TRANSFER,1797,"",IDBI BANK,616039
TXN00642,MDB01,Anna Nagar,Madurai,02-05-2024,3516.51,FAILURE,DEPOSIT,7950,Insufficient Balance,IDBI BANK,613473
TXN00013,CHB02,Velachery,Chennai,07-05-2024,644.45,SUCCESS,WITHDRAWAL,7572,"",IDBI BANK,617547
TXN00062,CHB01,T Nagar,Chennai,04-05-2024,4424.75,SUCCESS,WITHDRAWAL,4644,"",IDBI BANK,613080
TXN00467,SLB03,Seelanaickenpatti,Salem,02-05-2024,2240.77,FAILURE,TRANSFER,7895,Invalid Account,IDBI BANK,635807
TXN00297,CHB01,T Nagar,Chennai,02-05-2024,2478.22,SUCCESS,WITHDRAWAL,8609,"",IDBI BANK,613371
TXN00044,MDB01,Anna Nagar,Madurai,07-05-2024,1336.21,SUCCESS,TRANSFER,2113,"",IDBI BANK,615415
TXN00139,SLB04,Hasthampatti,Salem,03-05-2024,3481.63,SUCCESS,WITHDRAWAL,1601,"",IDBI BANK,629808
TXN00029,CHB01,T Nagar,Chennai,03-05-2024,594.65,SUCCESS,TRANSFER,4770,"",IDBI BANK,614433
TXN00096,SLB03,Seelanaickenpatti,Salem,07-05-2024,868.58,SUCCESS,DEPOSIT,9837,"",IDBI BANK,603414
TXN00409,SLB02,Gugai,Salem,06-05-2024,3312.65,FAILURE,TRANSFER,4203,Exceeded Limit,IDBI BANK,607011
TXN00399,CHB01,T Nagar,Chennai,04-05-2024,1544.65,FAILURE,DEPOSIT,6580,Technical Error,IDBI BANK,625999
TXN00321,SLB03,Seelanaickenpatti,Salem,02-05-2024,2568.49,SUCCESS,TRANSFER,6608,"",IDBI BANK,635801
TXN00420,CHB01,T Nagar,Chennai,01-05-2024,1664.32,FAILURE,TRANSFER,9499,Technical Error,IDBI BANK,614486
TXN00213,MDB03,Thirunagar,Madurai,01-05-2024,1492.33,SUCCESS,TRANSFER,1897,"",IDBI BANK,600504
TXN00498,SLB04,Hasthampatti,Salem,05-05-2024,3866.35,FAILURE,DEPOSIT,2551,Exceeded Limit,IDBI BANK,606679
TXN00003,CHB01,T Nagar,Chennai,01-05-2024,1483.87,SUCCESS,TRANSFER,1434,"",IDBI BANK,636782
TXN00178,MDB01,Anna Nagar,Madurai,06-05-2024,4207.35,SUCCESS,TRANSFER,5951,"",IDBI BANK,626759
TXN00223,SLB03,Seelanaickenpatti,Salem,06-05-2024,4812.01,SUCCESS,TRANSFER,3419,"",IDBI BANK,615485
TXN00356,SLB04,Hasthampatti,Salem,07-05-2024,4627.02,SUCCESS,WITHDRAWAL,7154,"",IDBI BANK,605260
TXN00267,CHB02,Velachery,Chennai,03-05-2024,2106.38,SUCCESS,DEPOSIT,6438,"",IDBI BANK,617906
TXN00039,SLB04,Hasthampatti,Salem,04-05-2024,1461.86,SUCCESS,WITHDRAWAL,1960,"",IDBI BANK,610790
TXN00211,SLB04,Hasthampatti,Salem,04-05-2024,3231.84,SUCCESS,WITHDRAWAL,5475,"",IDBI BANK,614128
TXN00425,MDB01,Anna Nagar,Madurai,01-05-2024,4321.31,FAILURE,TRANSFER,2791,Network Error,IDBI BANK,615986
TXN00533,CHB02,Velachery,Chennai,02-05-2024,3371.86,FAILURE,DEPOSIT,8758,Insufficient Balance,IDBI BANK,620209
TXN00619,SLB02,Gugai,Salem,02-05-2024,2357.35,FAILURE,TRANSFER,9393,Invalid Account,IDBI BANK,635902
TXN00071,MDB03,Thirunagar,Madurai,05-05-2024,1891.78,SUCCESS,WITHDRAWAL,6344,"",IDBI BANK,626372
TXN00578,CHB01,T Nagar,Chennai,06-05-2024,518.56,FAILURE,TRANSFER,5076,Network Error,IDBI BANK,622568
TXN00160,SLB02,Gugai,Salem,06-05-2024,1847.6,SUCCESS,DEPOSIT,1753,"",IDBI BANK,621259
TXN00215,CHB01,T Nagar,Chennai,04-05-2024,3861.56,SUCCESS,DEPOSIT,3116,"",IDBI BANK,624918
TXN00188,CHB02,Velachery,Chennai,05-05-2024,1627.94,SUCCESS,DEPOSIT,2801,"",IDBI BANK,601690
TXN00107,SLB04,Hasthampatti,Salem,04-05-2024,4215.81,SUCCESS,TRANSFER,5397,"",IDBI BANK,621123
TXN00241,CHB02,Velachery,Chennai,02-05-2024,1197.25,SUCCESS,WITHDRAWAL,2657,"",IDBI BANK,633272
TXN00058,SLB03,Seelanaickenpatti,Salem,07-05-2024,4874.88,SUCCESS,DEPOSIT,6862,"",IDBI BANK,613768
TXN00063,SLB03,Seelanaickenpatti,Salem,03-05-2024,4192.41,SUCCESS,DEPOSIT,4652,"",IDBI BANK,601551
TXN00186,CHB02,Velachery,Chennai,07-05-2024,3040.6,SUCCESS,DEPOSIT,4394,"",IDBI BANK,614153
TXN00296,SLB02,Gugai,Salem,07-05-2024,4133.07,SUCCESS,WITHDRAWAL,5873,"",IDBI BANK,629724
TXN00593,SLB04,Hasthampatti,Salem,01-05-2024,949.14,FAILURE,DEPOSIT,1646,Invalid Account,IDBI BANK,623608
TXN00151,SLB03,Seelanaickenpatti,Salem,03-05-2024,2983.63,SUCCESS,TRANSFER,7180,"",IDBI BANK,629842
TXN00408,CHB02,Velachery,Chennai,04-05-2024,1741.83,FAILURE,WITHDRAWAL,8933,Insufficient Balance,IDBI BANK,623667
TXN00531,SLB02,Gugai,Salem,01-05-2024,723.36,FAILURE,TRANSFER,9043,Network Error,IDBI BANK,603573
TXN00157,MDB01,Anna Nagar,Madurai,07-05-2024,1978.55,SUCCESS,TRANSFER,9742,"",IDBI BANK,624905
TXN00149,SLB03,Seelanaickenpatti,Salem,07-05-2024,2784.82,SUCCESS,DEPOSIT,5634,"",IDBI BANK,619567
TXN00474,SLB02,Gugai,Salem,01-05-2024,556.99,FAILURE,DEPOSIT,1185,Network Error,IDBI BANK,632533
TXN00524,SLB02,Gugai,Salem,02-05-2024,3619.29,FAILURE,WITHDRAWAL,5205,Insufficient Balance,IDBI BANK,600084
TXN00690,MDB03,Thirunagar,Madurai,05-05-2024,1740.02,FAILURE,TRANSFER,7511,Network Error,IDBI BANK,627082
TXN00427,SLB02,Gugai,Salem,02-05-2024,3382.15,FAILURE,WITHDRAWAL,7481,Insufficient Balance,IDBI BANK,612932
TXN00292,MDB03,Thirunagar,Madurai,05-05-2024,2900.65,SUCCESS,TRANSFER,3762,"",IDBI BANK,610106
TXN00191,MDB01,Anna Nagar,Madurai,04-05-2024,2517.24,SUCCESS,WITHDRAWAL,9408,"",IDBI BANK,607147
TXN00035,SLB03,Seelanaickenpatti,Salem,07-05-2024,4377.53,SUCCESS,DEPOSIT,4139,"",IDBI BANK,612466
TXN00290,SLB02,Gugai,Salem,02-05-2024,1951.97,SUCCESS,TRANSFER,4694,"",IDBI BANK,622677
TXN00520,MDB03,Thirunagar,Madurai,02-05-2024,1299.69,FAILURE,DEPOSIT,7415,Technical Error,IDBI BANK,602123
TXN00203,MDB03,Thirunagar,Madurai,03-05-2024,966.2,SUCCESS,TRANSFER,4485,"",IDBI BANK,610141
